age,employment_income,interest_dividend_income,pension_income,is_female,race,transformed_networth,wgt
68,0.0,0.0,10809.118236472947,1,2,,1.0
36,0.0,0.0,0.0,1,2,,1.0
53,10809.118236472947,0.0,0.0,1,2,,1.0
53,10809.118236472947,0.0,0.0,1,2,,1.0
81,0.0,0.0,71340.18036072144,1,1,,1.0
81,0.0,0.0,76744.73947895791,1,1,,1.0
81,0.0,0.0,73502.00400801603,1,1,,1.0
61,0.0,0.0,0.0,1,1,,1.0
55,46479.208416833666,432.36472945891785,0.0,0,1,,1.0
55,45398.29659318637,432.36472945891785,0.0,0,1,,1.0
55,45398.29659318637,432.36472945891785,0.0,0,1,,1.0
55,45398.29659318637,432.36472945891785,0.0,0,1,,1.0
61,0.0,156191.75851703406,0.0,0,1,,1.0
61,0.0,151868.1112224449,0.0,0,1,,1.0
56,281037.0741482966,0.0,0.0,0,1,,1.0
39,241043.3366733467,162.13677354709418,0.0,0,4,,1.0
50,0.0,0.0,0.0,1,3,,1.0
57,135113.97795591183,0.0,0.0,0,1,,1.0
39,64854.70941883767,0.0,0.0,1,2,,1.0
25,56207.41482965932,0.0,0.0,0,1,,1.0
25,101605.71142284569,0.0,0.0,0,1,,1.0
54,75663.82765531063,0.0,0.0,1,2,,1.0
54,75663.82765531063,0.0,0.0,1,2,,1.0
58,64854.70941883767,0.0,61611.9739478958,0,1,,1.0
58,64854.70941883767,0.0,61611.9739478958,0,1,,1.0
34,6485.470941883767,0.0,0.0,0,1,,1.0
63,136194.8897795591,0.0,0.0,1,1,,1.0
65,64854.70941883767,15781.3126252505,0.0,0,1,,1.0
65,64854.70941883767,10376.753507014027,0.0,0,1,,1.0
58,351296.34268537076,16970.315631262525,0.0,0,1,,1.0
58,309140.78156312625,24644.789579158318,0.0,0,1,,1.0
50,0.0,0.0,29184.619238476953,0,1,,1.0
50,0.0,0.0,21618.236472945893,0,1,,1.0
53,129709.41883767534,0.0,0.0,0,1,,1.0
53,129709.41883767534,0.0,0.0,0,1,,1.0
53,129709.41883767534,0.0,0.0,0,1,,1.0
37,216182.36472945893,0.0,0.0,0,1,,1.0
35,102686.62324649299,0.0,0.0,0,1,,1.0
33,264823.3967935872,75.66382765531063,0.0,0,1,,1.0
90,0.0,0.0,27022.795591182366,0,1,,1.0
74,0.0,0.0,21618.236472945893,1,2,,1.0
74,0.0,0.0,20537.324649298596,1,1,,1.0
44,59450.1503006012,129.70941883767534,12970.941883767535,0,1,,1.0
44,55126.503006012026,140.5185370741483,14051.85370741483,0,1,,1.0
63,0.0,2702.2795591182366,0.0,0,1,,1.0
63,0.0,2702.2795591182366,0.0,0,1,,1.0
63,0.0,2702.2795591182366,0.0,0,1,,1.0
58,0.0,0.0,18375.501002004006,1,2,,1.0
58,0.0,0.0,18375.501002004006,1,2,,1.0
38,159974.9498997996,0.0,0.0,0,2,,1.0
38,140518.5370741483,0.0,0.0,0,2,,1.0
38,161055.8617234469,0.0,0.0,0,2,,1.0
80,0.0,1621.3677354709419,34589.178356713426,1,1,,1.0
71,0.0,2810370.741482966,46479.208416833666,0,1,,1.0
71,0.0,2810370.741482966,52964.67935871743,0,1,,1.0
55,35670.09018036072,0.0,0.0,1,1,,1.0
51,52964.67935871743,0.0,19456.412825651303,0,3,,1.0
47,86472.94589178357,0.0,0.0,0,1,,1.0
47,86472.94589178357,0.0,0.0,0,1,,1.0
73,18375.501002004006,0.0,41074.64929859719,1,1,,1.0
73,37831.91382765531,0.0,44317.38476953908,1,1,,1.0
73,25941.88376753507,0.0,39993.7374749499,1,1,,1.0
55,0.0,8863.476953907815,0.0,0,1,,1.0
55,0.0,8863.476953907815,0.0,0,1,,1.0
55,0.0,8863.476953907815,0.0,0,1,,1.0
55,0.0,0.0,0.0,0,2,,1.0
38,61611.9739478958,0.0,0.0,0,2,,1.0
67,3242.7354709418837,55883.14128256513,129709.41883767534,0,1,,1.0
67,3242.7354709418837,56747.87074148296,129709.41883767534,0,1,,1.0
46,237800.6012024048,13403.306613226452,0.0,0,1,,1.0
37,0.0,0.0,0.0,1,2,,1.0
37,0.0,0.0,0.0,1,2,,1.0
64,10809.118236472947,266985.2204408818,0.0,0,1,,1.0
64,10809.118236472947,329678.1062124249,0.0,0,1,,1.0
38,73502.00400801603,0.0,0.0,0,1,,1.0
44,84311.12224448897,0.0,0.0,0,1,,1.0
60,229153.30661322645,18699.774549098198,0.0,0,1,,1.0
60,0.0,215101.45290581163,0.0,0,1,,1.0
31,86472.94589178357,4485.784068136272,0.0,0,3,,1.0
57,772851.9539078156,0.0,0.0,0,1,,1.0
58,5512.650300601203,0.0,0.0,1,1,,1.0
50,648547.0941883768,3567.009018036072,0.0,0,4,,1.0
50,638818.8877755511,2702.2795591182366,0.0,0,4,,1.0
70,0.0,0.0,12970.941883767535,0,1,,1.0
70,0.0,0.0,12970.941883767535,0,1,,1.0
41,32427.354709418836,0.0,0.0,1,1,,1.0
41,32427.354709418836,0.0,0.0,1,1,,1.0
51,324273.5470941884,0.0,0.0,0,2,,1.0
51,324273.5470941884,0.0,0.0,0,2,,1.0
51,324273.5470941884,0.0,0.0,0,2,,1.0
49,32427.354709418836,0.0,10809.118236472947,1,1,,1.0
49,30265.53106212425,0.0,10809.118236472947,1,1,,1.0
47,90796.59318637275,0.0,0.0,0,2,,1.0
52,193483.21643286574,216.18236472945893,0.0,0,2,,1.0
53,205373.24649298599,54.04559118236473,0.0,0,4,,1.0
53,205373.24649298599,54.04559118236473,0.0,0,4,,1.0
53,205373.24649298599,54.04559118236473,0.0,0,4,,1.0
77,0.0,183755.0100200401,126899.04809619239,0,1,,1.0
77,0.0,183755.0100200401,126899.04809619239,0,1,,1.0
77,0.0,183755.0100200401,126899.04809619239,0,1,,1.0
58,0.0,194.56412825651302,0.0,0,1,,1.0
52,82149.29859719439,648.5470941883767,0.0,0,4,,1.0
76,29184.619238476953,1297094.1883767536,55126.503006012026,0,1,,1.0
76,29184.619238476953,1199812.124248497,57288.32665330661,0,1,,1.0
40,5404559.118236473,24752.880761523047,0.0,0,1,,1.0
40,5404559.118236473,21293.962925851705,0.0,0,1,,1.0
81,0.0,205373.24649298599,299412.5751503006,0,1,,1.0
56,49721.94388777555,0.0,25401.427855711423,0,1,,1.0
56,49721.94388777555,0.0,25401.427855711423,0,1,,1.0
56,49721.94388777555,0.0,25401.427855711423,0,1,,1.0
48,10809.118236472947,118.9003006012024,0.0,0,1,,1.0
48,10809.118236472947,118.9003006012024,0.0,0,1,,1.0
30,62692.885771543086,0.0,0.0,1,1,,1.0
47,73502.00400801603,0.0,3134.6442885771544,0,1,,1.0
47,72421.09218436874,0.0,3134.6442885771544,0,1,,1.0
47,73502.00400801603,0.0,3134.6442885771544,0,1,,1.0
47,73502.00400801603,0.0,3134.6442885771544,0,1,,1.0
24,36751.00200400801,0.0,0.0,0,1,,1.0
24,37831.91382765531,0.0,0.0,0,1,,1.0
48,8647294.589178357,434526.5531062124,0.0,0,1,,1.0
66,0.0,0.0,17294.589178356713,0,3,,1.0
66,0.0,0.0,18375.501002004006,0,3,,1.0
66,0.0,0.0,17294.589178356713,0,3,,1.0
39,114576.65330661323,724.2109218436874,0.0,0,1,,1.0
39,114576.65330661323,713.4018036072144,0.0,0,1,,1.0
42,0.0,0.0,0.0,1,3,,1.0
31,37831.91382765531,0.0,0.0,0,3,,1.0
31,37831.91382765531,0.0,0.0,0,3,,1.0
74,0.0,0.0,52964.67935871743,1,1,,1.0
74,0.0,0.0,52964.67935871743,1,1,,1.0
74,0.0,0.0,52964.67935871743,1,1,,1.0
37,99443.8877755511,0.0,0.0,0,1,,1.0
37,82149.29859719439,0.0,0.0,0,1,,1.0
37,85392.03406813627,0.0,0.0,0,1,,1.0
52,99443.8877755511,0.0,0.0,1,1,,1.0
52,91877.50501002005,0.0,0.0,1,1,,1.0
52,101605.71142284569,0.0,0.0,1,1,,1.0
52,1837550.1002004007,121062.124248497,0.0,0,4,,1.0
62,315626.25250501,4323.647294589178,0.0,0,1,,1.0
62,315626.25250501,4323.647294589178,0.0,0,1,,1.0
32,86472.94589178357,497.2194388777555,0.0,0,1,,1.0
32,86472.94589178357,367.5100200400802,0.0,0,1,,1.0
63,35670.09018036072,0.0,0.0,1,4,,1.0
64,0.0,389128.2565130261,0.0,0,1,,1.0
64,0.0,389128.2565130261,0.0,0,1,,1.0
79,0.0,5945015.03006012,596663.3266533066,0,1,,1.0
79,0.0,6236861.22244489,598825.1503006011,0,1,,1.0
50,942555.1102204409,10117.334669338677,0.0,0,1,,1.0
50,864729.4589178357,9058.041082164329,0.0,0,1,,1.0
45,210777.80561122246,0.0,0.0,0,1,,1.0
45,210777.80561122246,0.0,0.0,0,1,,1.0
52,7566.382765531062,0.0,10809.118236472947,0,1,,1.0
52,7566.382765531062,0.0,10809.118236472947,0,1,,1.0
71,105929.35871743486,0.0,46479.208416833666,0,4,,1.0
71,105929.35871743486,0.0,47560.12024048096,0,4,,1.0
71,105929.35871743486,0.0,47560.12024048096,0,4,,1.0
39,38912.825651302606,0.0,0.0,1,2,,1.0
39,37831.91382765531,0.0,0.0,1,2,,1.0
39,27022.795591182366,0.0,0.0,1,2,,1.0
39,35670.09018036072,0.0,0.0,1,2,,1.0
47,43236.47294589179,0.0,0.0,0,1,,1.0
47,43236.47294589179,0.0,0.0,0,1,,1.0
22,31346.442885771543,0.0,0.0,0,3,,1.0
53,156732.21442885773,199968.6873747495,0.0,0,1,,1.0
53,156732.21442885773,199968.6873747495,0.0,0,1,,1.0
68,0.0,0.0,27022.795591182366,0,3,,1.0
68,0.0,0.0,27022.795591182366,0,3,,1.0
40,19456.412825651303,0.0,0.0,0,1,,1.0
75,0.0,0.0,9079.659318637274,1,3,,1.0
75,0.0,0.0,9079.659318637274,1,3,,1.0
75,0.0,0.0,9079.659318637274,1,3,,1.0
67,57288.32665330661,43.236472945891784,29184.619238476953,0,1,,1.0
37,0.0,0.0,0.0,1,1,,1.0
37,0.0,0.0,0.0,1,1,,1.0
56,68097.44488977955,0.0,12970.941883767535,0,2,,1.0
56,68097.44488977955,0.0,14051.85370741483,0,2,,1.0
69,148084.91983967935,1740.2680360721442,34589.178356713426,0,1,,1.0
34,42155.561122244486,0.0,0.0,1,1,,1.0
34,43236.47294589179,0.0,0.0,1,1,,1.0
34,43236.47294589179,0.0,0.0,1,1,,1.0
34,42155.561122244486,0.0,0.0,1,1,,1.0
63,12970941.883767536,1945641.2825651302,14051.85370741483,0,1,,1.0
63,12970941.883767536,2096968.9378757516,7134.018036072144,0,1,,1.0
76,35670.09018036072,0.0,50802.855711422846,0,1,,1.0
72,41074.64929859719,0.0,21618.236472945893,0,3,,1.0
72,41074.64929859719,0.0,22699.148296593186,0,3,,1.0
72,41074.64929859719,0.0,22699.148296593186,0,3,,1.0
78,0.0,108.09118236472946,46479.208416833666,0,1,,1.0
78,0.0,108.09118236472946,46479.208416833666,0,1,,1.0
78,0.0,108.09118236472946,46479.208416833666,0,1,,1.0
29,0.0,0.0,0.0,1,2,,1.0
85,0.0,0.0,64854.70941883767,1,4,,1.0
45,232396.04208416832,4323.647294589178,0.0,0,5,,1.0
67,91877.50501002005,324.27354709418836,22699.148296593186,0,1,,1.0
67,91877.50501002005,324.27354709418836,25941.88376753507,0,1,,1.0
67,91877.50501002005,324.27354709418836,23780.06012024048,0,1,,1.0
62,108091.18236472947,540455.9118236473,0.0,0,1,,1.0
62,108091.18236472947,795551.1022044088,0.0,0,1,,1.0
39,82149.29859719439,453.9829659318637,0.0,1,1,,1.0
39,82149.29859719439,497.2194388777555,0.0,1,1,,1.0
66,0.0,0.0,0.0,0,3,,1.0
66,0.0,0.0,0.0,0,3,,1.0
87,216182.36472945893,24320516.03206413,2132639.028056112,0,1,,1.0
68,0.0,450740.2304609218,70259.26853707415,0,1,,1.0
41,583692.3847695391,13187.124248496993,0.0,0,1,,1.0
41,583692.3847695391,11133.391783567135,0.0,0,1,,1.0
54,73502.00400801603,0.0,16213.677354709418,0,1,,1.0
54,73502.00400801603,0.0,16213.677354709418,0,1,,1.0
54,73502.00400801603,0.0,17294.589178356713,0,1,,1.0
50,118900.3006012024,0.0,0.0,0,1,,1.0
50,118900.3006012024,0.0,0.0,0,1,,1.0
50,118900.3006012024,0.0,0.0,0,1,,1.0
58,475601.2024048096,1557593.9378757514,0.0,0,1,,1.0
58,475601.2024048096,1559755.761523046,0.0,0,1,,1.0
58,475601.2024048096,1573807.615230461,0.0,0,1,,1.0
58,475601.2024048096,1466797.3446893787,0.0,0,1,,1.0
74,0.0,279956.1623246493,193483.21643286574,0,1,,1.0
74,0.0,279956.1623246493,193483.21643286574,0,1,,1.0
74,0.0,279956.1623246493,193483.21643286574,0,1,,1.0
56,0.0,0.0,0.0,0,3,,1.0
56,0.0,0.0,0.0,0,3,,1.0
63,604229.7094188377,7998.747494989981,0.0,0,1,,1.0
64,83230.21042084169,378.31913827655313,5404.559118236473,0,1,,1.0
64,83230.21042084169,378.31913827655313,5404.559118236473,0,1,,1.0
50,97282.06412825652,0.0,0.0,0,1,,1.0
62,20537.324649298596,0.0,0.0,0,1,,1.0
62,20537.324649298596,0.0,0.0,0,1,,1.0
62,20537.324649298596,0.0,0.0,0,1,,1.0
79,772851.9539078156,39345.19038076152,151327.65531062125,0,3,,1.0
79,772851.9539078156,39453.28156312625,153489.47895791582,0,3,,1.0
79,772851.9539078156,39453.28156312625,152408.56713426852,0,3,,1.0
21,25941.88376753507,0.0,0.0,0,1,,1.0
21,27022.795591182366,0.0,0.0,0,1,,1.0
61,265904.30861723446,185916.83366733466,0.0,0,1,,1.0
61,270227.95591182366,199968.6873747495,0.0,0,1,,1.0
52,693945.3907815631,15240.856713426854,0.0,0,1,,1.0
51,131871.24248496993,43.236472945891784,0.0,1,2,,1.0
51,85392.03406813627,43.236472945891784,0.0,1,2,,1.0
51,74582.91583166333,54.04559118236473,0.0,1,2,,1.0
52,59450.1503006012,0.0,0.0,0,1,,1.0
52,59450.1503006012,0.0,0.0,0,1,,1.0
52,59450.1503006012,0.0,0.0,0,1,,1.0
52,59450.1503006012,0.0,0.0,0,1,,1.0
74,0.0,0.0,14051.85370741483,1,2,,1.0
27,29184.619238476953,0.0,0.0,1,3,,1.0
69,36751.00200400801,0.0,11890.03006012024,1,1,,1.0
43,118900.3006012024,0.0,0.0,1,5,,1.0
43,118900.3006012024,0.0,0.0,1,5,,1.0
43,118900.3006012024,0.0,0.0,1,5,,1.0
43,118900.3006012024,0.0,0.0,1,5,,1.0
73,0.0,0.0,109172.09418837675,0,1,,1.0
73,0.0,0.0,127547.59519038076,0,1,,1.0
91,0.0,0.0,11890.03006012024,1,4,,1.0
91,0.0,0.0,18375.501002004006,1,4,,1.0
42,10809.118236472947,0.0,0.0,0,1,,1.0
42,10809.118236472947,0.0,0.0,0,1,,1.0
31,43236.47294589179,0.0,0.0,0,2,,1.0
21,9187.750501002003,0.0,0.0,0,1,,1.0
21,23780.06012024048,0.0,0.0,0,1,,1.0
62,0.0,54045.59118236473,0.0,0,1,,1.0
52,270227.95591182366,951.2024048096192,0.0,0,4,,1.0
48,0.0,0.0,0.0,1,3,,1.0
48,0.0,0.0,0.0,1,3,,1.0
48,0.0,0.0,0.0,1,3,,1.0
82,0.0,0.0,38912.825651302606,1,1,,1.0
75,0.0,450740.2304609218,95120.24048096192,0,1,,1.0
75,0.0,451821.14228456916,94039.32865731463,0,1,,1.0
75,0.0,450740.2304609218,94039.32865731463,0,1,,1.0
43,209696.89378757516,0.0,0.0,0,1,,1.0
43,207535.07014028056,0.0,0.0,0,1,,1.0
76,14051.85370741483,226.99148296593185,62152.429859719436,0,1,,1.0
76,15132.765531062125,237.8006012024048,62152.429859719436,0,1,,1.0
76,15132.765531062125,226.99148296593185,62152.429859719436,0,1,,1.0
73,0.0,0.0,71340.18036072144,1,1,,1.0
73,0.0,0.0,70259.26853707415,1,1,,1.0
62,0.0,0.0,74582.91583166333,0,2,,1.0
62,0.0,0.0,73502.00400801603,0,2,,1.0
62,0.0,0.0,83230.21042084169,0,2,,1.0
62,0.0,0.0,75663.82765531063,0,2,,1.0
60,0.0,0.0,0.0,0,2,,1.0
56,145923.09619238478,1621.3677354709419,0.0,1,1,,1.0
67,0.0,1405.185370741483,20537.324649298596,0,1,,1.0
42,19456.412825651303,0.0,16213.677354709418,1,1,,1.0
42,19456.412825651303,0.0,16213.677354709418,1,1,,1.0
41,69178.35671342685,0.0,0.0,0,1,,1.0
59,140518.5370741483,0.0,0.0,0,4,,1.0
54,46479.208416833666,0.0,0.0,1,3,,1.0
54,52964.67935871743,0.0,0.0,1,3,,1.0
61,185916.83366733466,54045.59118236473,0.0,0,1,,1.0
61,193483.21643286574,54045.59118236473,0.0,0,1,,1.0
68,140518.5370741483,453.9829659318637,10809.118236472947,0,1,,1.0
68,140518.5370741483,605.310621242485,10809.118236472947,0,1,,1.0
68,140518.5370741483,3891.2825651302605,10809.118236472947,0,1,,1.0
68,140518.5370741483,4107.46492985972,10809.118236472947,0,1,,1.0
62,0.0,0.0,0.0,1,2,,1.0
62,0.0,0.0,0.0,1,2,,1.0
81,0.0,0.0,18375.501002004006,0,1,,1.0
81,0.0,0.0,18375.501002004006,0,1,,1.0
77,0.0,0.0,8971.568136272545,1,1,,1.0
77,0.0,0.0,8971.568136272545,1,1,,1.0
33,178350.45090180362,0.0,0.0,0,1,,1.0
33,178350.45090180362,0.0,0.0,0,1,,1.0
45,0.0,0.0,0.0,0,2,,1.0
45,0.0,0.0,0.0,0,2,,1.0
45,0.0,0.0,0.0,0,2,,1.0
75,0.0,410.74649298597194,34589.178356713426,1,1,,1.0
75,0.0,2496.9063126252504,34589.178356713426,1,1,,1.0
62,87553.85771543086,248609.71943887774,0.0,0,1,,1.0
62,86472.94589178357,316707.1643286573,0.0,0,1,,1.0
29,32427.354709418836,0.0,0.0,1,1,,1.0
29,29184.619238476953,0.0,0.0,1,1,,1.0
41,520999.49899799604,3458.917835671343,0.0,0,1,,1.0
46,43236.47294589179,0.0,0.0,0,3,,1.0
46,43236.47294589179,0.0,0.0,0,3,,1.0
46,43236.47294589179,0.0,0.0,0,3,,1.0
39,129709.41883767534,108.09118236472946,0.0,0,1,,1.0
39,129709.41883767534,108.09118236472946,0.0,0,1,,1.0
60,324.27354709418836,0.0,0.0,1,2,,1.0
60,324.27354709418836,0.0,0.0,1,2,,1.0
67,0.0,0.0,14051.85370741483,1,3,,1.0
67,0.0,0.0,14051.85370741483,1,3,,1.0
54,0.0,0.0,17294.589178356713,1,1,,1.0
54,0.0,0.0,17294.589178356713,1,1,,1.0
54,0.0,0.0,17294.589178356713,1,1,,1.0
70,0.0,0.0,48641.03206412826,0,1,,1.0
70,0.0,0.0,48641.03206412826,0,1,,1.0
71,16213.677354709418,0.0,0.0,0,2,,1.0
71,16213.677354709418,0.0,0.0,0,2,,1.0
71,16213.677354709418,0.0,0.0,0,2,,1.0
71,16213.677354709418,0.0,0.0,0,2,,1.0
79,0.0,6485.470941883767,171864.97995991984,0,1,,1.0
79,0.0,6485.470941883767,170784.06813627254,0,1,,1.0
79,0.0,6485.470941883767,170784.06813627254,0,1,,1.0
79,0.0,6485.470941883767,171864.97995991984,0,1,,1.0
70,31346.442885771543,1297.0941883767534,101605.71142284569,0,1,,1.0
70,33508.26653306613,1080.9118236472946,101605.71142284569,0,1,,1.0
63,0.0,0.0,34589.178356713426,0,1,,1.0
63,0.0,0.0,34589.178356713426,0,1,,1.0
70,233476.95390781562,0.0,30265.53106212425,0,1,,1.0
21,35670.09018036072,0.0,0.0,0,3,,1.0
36,114576.65330661323,0.0,0.0,0,1,,1.0
36,114576.65330661323,0.0,0.0,0,1,,1.0
62,19456.412825651303,0.0,0.0,1,1,,1.0
62,19456.412825651303,0.0,0.0,1,1,,1.0
50,28103.70741482966,0.0,32427.354709418836,1,1,,1.0
50,28103.70741482966,0.0,32427.354709418836,1,1,,1.0
50,28103.70741482966,0.0,32427.354709418836,1,1,,1.0
65,0.0,0.0,36751.00200400801,0,1,,1.0
57,55126.503006012026,0.0,15132.765531062125,1,4,,1.0
35,0.0,0.0,0.0,0,1,,1.0
35,0.0,0.0,0.0,0,1,,1.0
52,102686.62324649299,6809.744488977956,0.0,0,1,,1.0
59,56207.41482965932,0.0,0.0,0,1,,1.0
59,56207.41482965932,0.0,0.0,0,1,,1.0
59,56207.41482965932,0.0,0.0,0,1,,1.0
55,32427.354709418836,0.0,5404.559118236473,0,1,,1.0
52,342649.04809619236,7134.018036072144,0.0,0,1,,1.0
40,27022.795591182366,0.0,0.0,0,1,,1.0
40,27022.795591182366,0.0,0.0,0,1,,1.0
64,194564.12825651304,0.0,0.0,0,1,,1.0
64,194564.12825651304,0.0,0.0,0,1,,1.0
20,45398.29659318637,0.0,0.0,1,2,,1.0
20,44317.38476953908,0.0,0.0,1,2,,1.0
20,44317.38476953908,0.0,0.0,1,2,,1.0
72,0.0,0.0,9512.024048096193,0,2,,1.0
72,0.0,0.0,9512.024048096193,0,2,,1.0
26,20537.324649298596,0.0,0.0,1,1,,1.0
58,243205.16032064127,21618.236472945893,0.0,0,4,,1.0
56,0.0,767.4473947895791,0.0,0,1,,1.0
56,0.0,767.4473947895791,0.0,0,1,,1.0
52,35670.09018036072,0.0,0.0,0,2,,1.0
78,0.0,0.0,21618.236472945893,0,1,,1.0
78,0.0,0.0,21618.236472945893,0,1,,1.0
39,48641.03206412826,0.0,0.0,0,1,,1.0
39,48641.03206412826,0.0,0.0,0,1,,1.0
39,48641.03206412826,0.0,0.0,0,1,,1.0
65,0.0,0.0,12970.941883767535,0,1,,1.0
65,0.0,0.0,12970.941883767535,0,1,,1.0
65,0.0,0.0,12970.941883767535,0,1,,1.0
48,0.0,0.0,0.0,0,3,,1.0
79,0.0,14159944.889779558,100524.79959919839,0,1,,1.0
79,0.0,14159944.889779558,101605.71142284569,0,1,,1.0
79,0.0,15132765.531062124,104848.44689378758,0,1,,1.0
64,189159.56913827657,1405.185370741483,51883.76753507014,0,1,,1.0
64,189159.56913827657,1405.185370741483,51883.76753507014,0,1,,1.0
68,0.0,470196.6432865731,0.0,0,1,,1.0
68,0.0,542617.7354709419,0.0,0,1,,1.0
37,693945.3907815631,22915.330661322645,0.0,0,1,,1.0
61,0.0,0.0,0.0,0,1,,1.0
73,0.0,1946.7221943887773,92958.41683366733,0,1,,1.0
73,0.0,2054.813376753507,94039.32865731463,0,1,,1.0
73,0.0,1946.7221943887773,95120.24048096192,0,1,,1.0
35,75663.82765531063,0.0,0.0,0,1,,1.0
59,73502.00400801603,0.0,0.0,1,2,,1.0
59,69178.35671342685,0.0,0.0,1,2,,1.0
59,68097.44488977955,0.0,0.0,1,2,,1.0
39,2161.823647294589,0.0,0.0,0,1,,1.0
39,2161.823647294589,0.0,0.0,0,1,,1.0
39,2161.823647294589,0.0,0.0,0,1,,1.0
39,2161.823647294589,0.0,0.0,0,1,,1.0
31,94039.32865731463,0.0,0.0,0,1,,1.0
47,0.0,5512.650300601203,0.0,0,1,,1.0
47,0.0,5512.650300601203,0.0,0,1,,1.0
47,0.0,5512.650300601203,0.0,0,1,,1.0
26,30265.53106212425,0.0,0.0,1,1,,1.0
26,30265.53106212425,0.0,0.0,1,1,,1.0
26,30265.53106212425,0.0,0.0,1,1,,1.0
26,30265.53106212425,0.0,0.0,1,1,,1.0
39,110253.00601202405,162.13677354709418,0.0,0,3,,1.0
39,109172.09418837675,162.13677354709418,0.0,0,3,,1.0
90,0.0,324.27354709418836,51883.76753507014,1,1,,1.0
65,5404.559118236473,0.0,91877.50501002005,0,3,,1.0
