0,1,2,3,4,5,6
0,0.4252278,0,0.24101104,-5.1993375,1.2209085,13.504851
0,-1.0208884,0,0.34548503,0.70553005,-5.1993375,16.641844
0,0.30794024,0,0.6487243,0.40469664,1.0061601,13.872772
0,0.18606625,0,0.22906446,-5.1993375,-5.1993375,13.076196
0,-1.0208884,0,-5.198993,0.36285022,0.35505906,14.598678
0,-1.0208884,0,0.64901936,0.568863,-5.1993375,17.624638
1,0.30054197,0,0.51922536,-5.1993375,-5.1993375,13.351125
1,-1.0037901,0,-5.1993375,0.3776296,0.40458703,19.926817
0,0.5379774,0,0.2536062,-5.1993375,-5.1993375,8.899835
0,-0.96742153,0,1.1696473,-5.1993375,-5.1993375,18.523771
1,-1.0208884,0,-5.198977,0.46121463,-5.1993375,12.878659
0,0.6975072,0,0.25886917,-5.1993375,0.54524416,10.042429
1,0.13084763,0,0.37359083,0.8274153,0.84987354,12.925177
0,-0.05482434,0,0.9066502,-5.1993375,-5.1993375,-9.9052925
1,1.0272466,0,0.84987354,-5.1993375,-5.1993375,13.932967
1,-1.0501581,3,0.36079192,0.9378675,-5.1993375,17.565023
0,0.6271963,0,-5.1989655,0.5249764,-5.1993375,14.404243
0,-1.0014508,0,0.2536062,-5.1993375,-5.1993375,13.191234
1,0.4935534,0,0.4668033,0.48253664,-5.1993375,15.946899
0,-1.0208884,0,0.3803715,0.57013464,-5.1993375,19.080204
0,-1.0208884,0,0.31058457,1.3158869,-5.1993375,16.267176
0,-0.96742153,0,-5.1988935,-5.1993375,-5.1993375,11.819615
1,-0.96742153,0,-5.199004,0.71462154,-5.1993375,16.692833
1,0.9014156,0,0.33743438,-5.1993375,-5.1993375,9.813975
0,0.96342283,0,1.2474724,-5.1993375,-5.1993375,13.494218
1,-1.0208884,0,0.38843027,1.0782715,-5.1993375,16.676023
0,-1.07246,0,0.4440674,1.0974154,-5.1993375,15.735588
0,-1.0208884,0,0.34548503,0.9071623,-5.1993375,19.089907
1,-1.0208884,0,0.8004961,1.0446624,-5.1993375,18.212208
0,0.4252278,0,0.4668033,-5.1993375,1.3129815,11.618582
1,-1.0208884,0,0.4786726,1.2293885,0.5163563,14.645001
1,0.4252278,0,1.0286082,-5.1993375,-5.1993375,13.613821
1,0.6975072,0,1.2503704,0.7914496,-5.1993375,17.190731
0,-1.0208884,0,0.33229518,0.6858192,0.46870714,19.958658
1,1.4112931,0,0.84987354,0.36285022,-5.1993375,9.230903
0,1.1525863,0,0.49001843,-5.1993375,-5.1993375,13.557567
1,-0.36553147,0,0.24361287,-5.1993375,-5.1993375,11.120724
0,0.30054197,0,0.2244362,-5.1993375,-5.1993375,6.106458
1,-0.22262958,0,0.24807435,-5.1993375,0.65481246,13.66734
1,0.4935534,0,0.27439147,-5.1993375,-5.1993375,-10.780867
