0,1,2,3,4,5,6
0,0.4252278,0,0.23159656,-5.1993375,-5.1993375,13.487956
0,-1.0208884,0,0.32319623,0.65810287,-5.1993375,16.563818
0,0.3641905,1,0.65960157,0.41974106,0.5163563,13.91377
0,0.18547967,0,0.23459093,-5.1993375,-5.1993375,13.111776
0,-1.0208884,0,-5.1989655,0.3481497,-5.1993375,14.540986
0,-1.0208884,4,0.68793863,0.6262119,0.5163563,17.789701
1,0.30054197,0,0.5234125,-5.1993375,-5.1993375,13.35059
1,-0.96742153,0,-5.199003,0.37247807,-5.1993375,19.90095
0,0.5627963,0,0.23739655,-5.1993375,-5.1993375,8.789072
0,-0.96742153,0,1.1677285,-5.1993375,-5.1993375,18.529354
1,-0.96821344,0,-5.1989946,0.46121463,-5.1993375,12.878841
0,0.6975072,0,0.2536062,-5.1993375,-5.1993375,9.995274
1,0.13084763,3,0.40237182,0.85073185,-5.1993375,12.988268
0,-0.07408731,0,0.9049011,-5.1993375,0.86984634,-9.8897085
1,1.0272466,0,0.84987354,-5.1993375,-5.1993375,13.926335
1,-1.0208884,0,0.34548503,0.91906744,0.3564581,17.518942
0,0.6271963,0,-5.198988,0.5705793,-5.1993375,14.477643
0,-0.97435355,0,0.2536062,-5.1993375,-5.1993375,13.154423
1,0.4935534,0,0.47004214,0.4915428,1.4276778,15.977009
0,-1.0208884,0,0.3747076,0.56290025,-5.1993375,19.085733
0,-1.0208884,3,0.34286135,1.3519088,-5.1993375,16.400072
0,-0.96742153,0,-5.1989217,-5.1993375,-5.1993375,11.916399
1,-0.96742153,0,-5.1990027,0.76980245,-5.1993375,16.867353
1,0.93303996,0,0.31861272,-5.1993375,-5.1993375,9.76981
0,0.96342283,0,1.2153721,-5.1993375,-5.1993375,13.455374
1,-1.0208884,0,0.372659,1.0557113,-5.1993375,16.602234
0,-1.0752065,0,0.42961726,1.0958599,-5.1993375,15.740053
0,-1.0208884,0,0.333524,0.90210706,-5.1993375,19.065918
1,-1.0208884,0,0.8045671,1.0386186,-5.1993375,18.202946
0,0.4252278,0,0.4668033,-5.1993375,-5.1993375,11.62403
1,-1.0208884,1,0.49695626,1.2517526,1.0836928,14.680261
1,0.4252278,0,1.0109417,-5.1993375,-5.1993375,13.591005
1,0.6975072,0,1.2471322,0.7856844,0.77992433,17.195177
0,-1.0752065,3,0.36117208,0.70703053,-5.1993375,19.999441
1,1.4112931,2,0.8703488,0.39137283,-5.1993375,9.350817
0,1.0978448,0,0.54815775,-5.1993375,0.54524416,13.63349
1,-0.36553147,0,0.24293552,-5.1993375,0.66898733,11.137574
0,0.3641905,0,0.20594123,-5.1993375,-5.1993375,5.982084
1,-0.22262958,0,0.20594123,-5.1993375,-5.1993375,13.539566
1,0.4935534,0,0.2739538,-5.1993375,-5.1993375,-10.789961
0,-0.96742153,0,0.23188685,-5.1993375,-5.1993375,9.225437
1,-1.0208884,0,0.6241447,1.5252658,-5.1993375,16.02609
0,0.4252278,0,0.45881766,-5.1993375,-5.1993375,-8.9429455
1,-1.0208884,1,0.8004961,0.84251887,-5.1993375,16.71766
0,0.4252278,0,0.716839,-5.1993375,-5.1993375,-11.466399
0,-0.16891196,0,0.42935124,-5.1993375,-5.1993375,19.53557
1,-0.16891196,0,-5.198938,-5.1993375,-5.1993375,17.712116
0,0.6975072,0,0.5949984,-5.1993375,-5.1993375,0.6088551
1,0.07534531,0,-5.1988716,-5.1993375,-5.1993375,5.4410744
1,-0.36553147,0,0.20594123,-5.1993375,-5.1993375,5.971395
0,-0.1156778,0,0.48648039,-5.1993375,-5.1993375,14.03237
0,0.7748329,0,-5.1989155,-5.1993375,0.4025315,16.471062
0,0.6271963,0,0.38843027,-5.1993375,-5.1993375,9.724795
1,-0.5020738,0,0.6526735,0.8649454,-5.1993375,14.331204
0,0.13084763,0,0.22906446,-5.1993375,-5.1993375,13.215095
1,-1.0208884,0,0.72933036,1.3418623,-5.1993375,17.481762
1,0.23808934,0,0.30316806,-5.1993375,-5.1993375,14.616092
1,-0.96742153,0,1.0239762,-5.1993375,-5.1993375,15.2223015
0,0.23808934,0,0.45377824,-5.1993375,-5.1993375,14.73928
1,0.96342283,0,0.59100115,-5.1993375,-5.1993375,-10.765845
0,0.5627963,0,0.38843027,-5.1993375,-5.1993375,12.442122
0,0.18547967,0,0.9300361,-5.1993375,-5.1993375,15.074742
1,-1.0208884,0,0.34548503,0.98176265,-5.1993375,19.455685
1,0.5627963,0,-5.198931,-5.1993375,1.1352843,13.858941
1,0.4252278,0,0.5221099,-5.1993375,-5.1993375,9.514251
1,-1.0208884,0,0.333524,0.6845781,-5.1993375,19.889427
0,0.7748329,0,1.2153721,-5.1993375,-5.1993375,13.633648
0,0.96342283,0,0.65960157,-5.1993375,-5.1993375,12.48687
0,-0.4101694,0,-5.19899,0.7147795,-5.1993375,12.866665
1,-0.45564035,0,0.48654777,-5.1993375,-5.1993375,10.059414
1,-0.22262958,0,-5.198857,-5.1993375,-5.1993375,-11.519403
1,0.4252278,0,0.4668033,-5.1993375,2.1557086,10.615221
1,-1.0208884,1,0.38843027,0.5849906,-5.1993375,15.242481
1,0.18547967,0,0.30316806,-5.1993375,-5.1993375,-10.821953
1,0.4252278,0,0.35443056,-5.1993375,-5.1993375,-12.666643
0,0.3641905,0,0.22262958,-5.1993375,-5.1993375,-11.151723
0,0.6271963,0,1.1796933,-5.1993375,-5.1993375,9.170065
1,1.0978448,0,0.7684578,-5.1993375,0.8074289,10.327529
0,0.96342283,0,0.6487243,-5.1993375,-5.1993375,13.213883
0,-0.96742153,0,0.50777435,-5.1993375,-5.1993375,12.640872
1,-1.0208884,0,0.69838077,0.8155168,-5.1993375,19.996597
1,0.5627963,0,0.68793863,-5.1993375,-5.1993375,10.254638
0,0.016310107,0,0.7023155,0.90836644,-5.1993375,16.19725
0,-0.2559372,0,0.30316806,-5.1993375,0.56573844,11.422284
1,-0.96742153,0,-5.1989155,-5.1993375,-5.1993375,13.711061
1,-0.47589847,3,1.0596821,0.79340625,0.43900126,14.532523
1,-0.96742153,0,0.23163655,-5.1993375,-5.1993375,13.633254
1,1.337127,0,0.41187918,-5.1993375,-5.1993375,10.3116255
0,-1.0208884,0,0.54815775,0.9513741,-5.1993375,18.82188
1,-0.16891196,0,0.2536062,-5.1993375,-5.1993375,14.059187
1,-0.96742153,0,-5.1988883,-5.1993375,-5.1993375,-11.807189
0,1.0978448,0,0.57947636,-5.1993375,-5.1993375,10.327924
1,-0.03513513,0,-5.1988897,-5.1993375,-5.1993375,12.553784
1,0.4252278,0,0.9660858,-5.1993375,-5.1993375,13.847796
0,0.96342283,0,0.4668033,-5.1993375,-5.1993375,11.625047
1,-0.96742153,0,0.24409766,-5.1993375,-5.1993375,9.225765
0,-0.45564035,0,-5.1989384,-5.1993375,-5.1993375,13.169734
0,0.6271963,0,0.49922964,-5.1993375,0.4603528,9.4923
0,-0.96742153,0,0.23429726,-5.1993375,-5.1993375,11.640606
0,0.4935534,0,0.34548503,-5.1993375,-5.1993375,12.304125
1,-1.0208884,0,0.34548503,0.5982071,-5.1993375,19.898184
0,-1.0752065,3,1.2510327,0.8076417,-5.1993375,16.2017
0,2.256745,0,0.30316806,-5.1993375,-5.1993375,11.770369
0,-0.97304624,0,-5.199013,0.44419762,-5.1993375,17.947456
0,-1.0752065,2,0.77795655,1.0358411,-5.1993375,17.541468
1,0.016310107,0,0.2536062,-5.1993375,-5.1993375,8.261366
1,0.13084763,0,0.35541672,-5.1993375,-5.1993375,7.1709538
1,-1.0208884,0,0.34548503,0.52890044,1.3593651,16.639734
0,-1.0208884,0,0.34548503,1.4699205,-5.1993375,18.53989
1,-0.96742153,0,-5.1989694,0.3481497,-5.1993375,11.714699
1,0.6975072,0,0.8163624,-5.1993375,-5.1993375,8.956778
0,-0.26788375,0,0.2536062,-5.1993375,-5.1993375,9.471683
1,0.23808934,0,1.0203079,-5.1993375,0.4067452,12.1195965
1,-1.0208884,0,0.44730532,0.76976144,-5.1993375,18.24363
0,1.4865369,0,0.22262958,-5.1993375,-5.1993375,14.768079
0,-1.0208884,0,0.50777435,1.1164107,-5.1993375,15.042429
0,0.4935534,0,0.6241447,-5.1993375,-5.1993375,11.129976
0,0.6975072,0,0.48648039,0.5902197,1.2291489,19.985397
1,-1.0208884,0,0.35472617,0.65648586,-5.1993375,18.52495
1,0.5627963,0,0.24067141,-5.1993375,-5.1993375,11.782317
1,0.3641905,0,-5.1989036,-5.1993375,-5.1993375,9.378328
0,0.4935534,0,-5.1989136,-5.1993375,-5.1993375,-10.534573
1,-0.96742153,0,-5.1988935,-5.1993375,-5.1993375,9.036111
1,-1.0208884,1,0.41888958,0.65748584,-5.1993375,20.041687
0,0.9014156,0,1.0958024,-5.1993375,-5.1993375,13.594497
0,1.659093,0,0.2753692,-5.1993375,1.0522324,10.028883
1,-0.5020738,0,0.36074704,0.3481497,0.94365615,15.996736
0,0.18547967,0,0.38333493,-5.1993375,-5.1993375,13.643344
0,1.1794018,0,0.84987354,0.76976144,-5.1993375,13.202131
0,1.337127,0,0.49069485,0.4433881,-5.1993375,11.560027
1,-1.0208884,0,1.0596821,1.4064804,-5.1993375,19.64053
1,0.23808934,0,0.27439147,-5.1993375,-5.1993375,13.62323
0,0.18547967,0,0.49922964,1.1340151,-5.1993375,15.70642
1,-1.0208884,0,0.7697974,0.8556442,-5.1993375,17.468237
0,-0.96742153,0,0.7480095,-5.1993375,0.5163563,14.585007
0,0.5627963,0,0.30316806,-5.1993375,-5.1993375,0.8813736
0,-0.22262958,0,0.23791692,-5.1993375,-5.1993375,14.090962
0,0.4252278,0,0.45484692,-5.1993375,-5.1993375,15.223117
0,-0.5020738,0,1.0596821,1.5783865,-5.1993375,16.434404
1,0.96342283,0,0.6241447,-5.1993375,-5.1993375,-13.155198
0,0.5627963,0,-5.198851,-5.1993375,-5.1993375,10.965706
0,0.4935534,0,-5.198873,-5.1993375,-5.1993375,11.463822
1,-1.0208884,0,0.3696525,0.6977461,-5.1993375,19.846138
1,-0.1156778,1,0.8687166,0.61799824,-5.1993375,16.637285
0,0.6975072,0,0.8004961,-5.1993375,0.52282614,-10.286613
0,-1.0208884,3,0.68793863,0.6128417,-5.1993375,18.74009
1,-0.37483916,0,-5.198879,-5.1993375,-5.1993375,-12.20345
0,1.0978448,0,0.24912532,-5.1993375,0.6502735,14.423736
1,-1.0208884,0,0.35615864,0.46121463,-5.1993375,19.960268
1,0.6975072,0,-5.1988626,-5.1993375,-5.1993375,12.212528
0,-0.1156778,0,0.54815775,-5.1993375,-5.1993375,13.6246395
1,-0.96742153,0,-5.1989956,0.95159864,-5.1993375,16.604877
0,-1.0208884,0,0.34548503,0.6255483,-5.1993375,16.049576
1,0.3641905,0,-5.198987,1.4398025,-5.1993375,15.658656
1,1.4112931,0,1.0596821,-5.1993375,-5.1993375,9.497156
0,0.4252278,0,-5.1988583,-5.1993375,-5.1993375,11.194034
1,0.30054197,0,-5.1988707,-5.1993375,-5.1993375,-7.844755
0,-0.03513513,0,0.23679549,-5.1993375,-5.1993375,0.8813736
1,-1.0553871,3,1.4900018,0.5423352,-5.1993375,19.937534
0,1.337127,0,0.8199417,-5.1993375,-5.1993375,13.6412525
0,-1.0208884,0,0.38843027,0.66003424,0.5163563,19.232056
1,-1.0208884,0,0.716839,1.3331053,-5.1993375,17.161245
1,0.13084763,0,0.6241447,-5.1993375,-5.1993375,9.790408
1,1.0272466,0,0.30316806,-5.1993375,-5.1993375,12.651372
0,1.0978448,0,0.7283189,-5.1993375,-5.1993375,10.781324
0,0.8409063,0,0.2536062,-5.1993375,-5.1993375,13.87003
0,1.2612822,1,1.0208883,-5.1993375,0.45569915,10.356699
1,0.7748329,0,0.41115585,-5.1993375,-5.1993375,11.823886
0,0.5627963,0,0.44293523,-5.1993375,-5.1993375,10.006948
0,0.6975072,0,0.6935484,-5.1993375,-5.1993375,12.818356
0,0.30054197,0,0.6241447,-5.1993375,-5.1993375,0.0
