0,1,2,3,4,5,6
0,0.4252278,0,0.239872,-5.1993375,-5.1993375,13.497418
0,-1.0208884,0,0.34548503,0.69481206,0.480135,16.645954
0,0.34737077,0,0.6487243,0.39719903,1.1547292,13.851698
0,0.18547967,0,0.24067141,-5.1993375,-5.1993375,13.108234
0,-1.0208884,0,-5.1989856,0.36285022,0.48648039,14.601438
0,-1.0208884,0,0.6835289,0.615016,-5.1993375,17.772257
1,0.30054197,0,0.5098849,-5.1993375,0.94365615,13.325952
1,-1.0208884,0,-5.1993375,0.3776296,1.0040905,19.922417
0,0.5627963,0,0.2536062,-5.1993375,-5.1993375,8.86928
0,-0.96742153,0,1.14377,-5.1993375,-5.1993375,18.434465
1,-0.96742153,0,-5.1989875,0.4492266,-5.1993375,12.868094
0,0.6975072,0,0.26887944,-5.1993375,-5.1993375,10.03115
1,0.13084763,0,0.35615864,0.79650766,-5.1993375,12.87531
0,-0.03513513,0,0.8707473,-5.1993375,-5.1993375,-9.915759
1,0.96342283,0,0.84987354,-5.1993375,1.1749704,13.9190235
1,-1.0208884,0,0.333524,0.9127741,-5.1993375,17.47563
0,0.6271963,0,-5.199003,0.56259286,1.4261147,14.466718
0,-1.0208884,0,0.27484813,-5.1993375,-5.1993375,13.219557
1,0.4935534,4,0.4709692,0.50777435,-5.1993375,16.004353
0,-1.0208884,3,0.38843027,0.58115387,-5.1993375,19.103296
0,-1.0208884,0,0.34548503,1.3646613,-5.1993375,16.42077
0,-0.96742153,0,-5.198919,-5.1993375,-5.1993375,11.905911
1,-0.96742153,0,-5.198996,0.7800089,-5.1993375,16.885115
1,0.9014156,0,0.33839855,-5.1993375,-5.1993375,9.80458
0,0.96342283,0,1.2519332,-5.1993375,-5.1993375,13.506727
1,-1.0208884,0,0.38843027,1.0731095,0.383059,16.658958
0,-1.0208884,0,0.41974106,1.0557885,-5.1993375,15.645211
0,-1.0208884,0,0.34548503,0.9044462,-5.1993375,19.095722
1,-1.0208884,0,0.8247801,1.0679332,-5.1993375,18.277834
