0,1,2,3,4,5,6
0,0.4252278,0,0.23571734,-5.1993375,-5.1993375,13.470097
0,-1.0208884,0,0.34548503,0.69508755,1.0974755,16.638441
0,0.3260049,0,0.6460396,0.39815196,0.54524416,13.847288
0,0.18547967,0,0.23289639,-5.1993375,0.79532164,13.114129
0,-1.0208884,0,-5.1989627,0.36285022,-5.1993375,14.587003
0,-1.0208884,0,0.68793863,0.61594594,1.8207371,17.775667
1,0.30054197,0,0.51922536,-5.1993375,-5.1993375,13.352059
1,-0.9834137,0,-5.1990037,0.36789477,-5.1993375,19.919788
0,0.5627963,0,0.2632761,-5.1993375,-5.1993375,8.920332
0,-0.96742153,0,1.1687454,-5.1993375,-5.1993375,18.528576
1,-1.0208884,0,-5.1989827,0.46121463,-5.1993375,12.888056
0,0.6975072,0,0.2725062,-5.1993375,0.43900126,10.043691
1,0.13084763,0,0.37359083,0.8360967,-5.1993375,12.936587
0,-0.03513513,0,0.90297043,-5.1993375,1.2640663,-9.855746
1,1.0272466,0,0.8279039,-5.1993375,-5.1993375,13.867336
1,-1.0208884,0,0.34548503,0.9253807,-5.1993375,17.529474
0,0.6271963,0,-5.198978,0.5423352,-5.1993375,14.407934
0,-1.0208884,0,0.28091082,-5.1993375,-5.1993375,13.221832
1,0.4935534,0,0.47370762,0.49072126,-5.1993375,15.98278
0,-1.0208884,2,0.38843027,0.5756588,-5.1993375,19.0662
0,-1.0208884,0,0.34548503,1.3668146,-5.1993375,16.423805
0,-0.96742153,0,-5.1989064,-5.1993375,-5.1993375,11.888075
1,-0.96742153,0,-5.198999,0.7795119,-5.1993375,16.865911
1,0.93836284,0,0.34548503,-5.1993375,-5.1993375,9.800906
0,0.96342283,0,1.2404535,-5.1993375,-5.1993375,13.473619
1,-1.0208884,0,0.38843027,1.0821025,-5.1993375,16.672434
0,-1.0752065,0,0.44730532,1.0938377,-5.1993375,15.734985
0,-1.0208884,0,0.333524,0.91188306,-5.1993375,19.089542
1,-1.0208884,0,0.8185865,1.0679439,0.3383473,18.293379
0,0.4252278,0,0.44730532,-5.1993375,-5.1993375,11.591898
1,-1.0208884,0,0.4850015,1.2418299,-5.1993375,14.660914
1,0.4252278,0,1.0260316,-5.1993375,-5.1993375,13.610696
1,0.6975072,0,1.2619481,0.7980243,-5.1993375,17.226353
0,-1.0208884,0,0.33845606,0.6834032,-5.1993375,19.955872
1,1.4112931,3,0.8730799,0.38572595,-5.1993375,9.409588
0,1.0978448,0,0.5302416,-5.1993375,0.43741882,13.634942
1,-0.36553147,0,0.22881205,-5.1993375,-5.1993375,11.086371
0,0.30054197,0,0.20594123,-5.1993375,-5.1993375,5.974771
1,-0.22262958,0,0.24067141,-5.1993375,-5.1993375,13.618813
1,0.4935534,0,0.2778084,-5.1993375,-5.1993375,-10.784062
0,-0.96742153,0,0.23322567,-5.1993375,-5.1993375,9.225308
1,-1.0208884,0,0.5973651,1.488996,-5.1993375,15.9156475
0,0.4252278,0,0.45267278,-5.1993375,-5.1993375,-8.918601
1,-1.0208884,4,0.7895402,0.822517,-5.1993375,16.668312
0,0.4252278,0,0.7037723,-5.1993375,-5.1993375,-11.479721
0,-0.16891196,0,0.4668033,-5.1993375,-5.1993375,19.681082
1,-0.16891196,0,-5.1989474,-5.1993375,0.45981973,17.666498
0,0.6975072,0,0.6241447,-5.1993375,-5.1993375,0.8813736
1,0.07534531,0,-5.198897,-5.1993375,0.48648039,5.6038985
1,-0.36553147,0,0.2394445,-5.1993375,1.9020561,6.083867
0,-0.1156778,0,0.49922964,-5.1993375,-5.1993375,14.102614
0,0.7748329,0,-5.1989284,-5.1993375,0.66898733,16.470402
0,0.6271963,0,0.40262097,-5.1993375,-5.1993375,9.772624
1,-0.4772301,0,0.6249378,0.83407825,-5.1993375,14.281051
0,0.13084763,0,0.20594123,-5.1993375,-5.1993375,13.153563
1,-1.0208884,0,0.7070876,1.2989141,-5.1993375,17.380985
1,0.23808934,0,0.30316806,-5.1993375,-5.1993375,14.540376
1,-0.96742153,0,1.0293577,-5.1993375,-5.1993375,15.221912
0,0.23808934,0,0.44730532,-5.1993375,-5.1993375,14.710129
1,0.96342283,0,0.5540756,-5.1993375,-5.1993375,-10.818518
0,0.5627963,0,0.38843027,-5.1993375,-5.1993375,12.462072
0,0.18547967,0,0.9192019,-5.1993375,-5.1993375,14.989541
1,-1.0208884,0,0.34548503,0.99613,0.99379975,19.474634
1,0.5627963,0,-5.1988893,-5.1993375,-5.1993375,13.806244
1,0.4252278,0,0.51922536,-5.1993375,-5.1993375,9.508887
1,-1.0752065,3,0.3648428,0.7380889,-5.1993375,20.024937
0,0.7748329,0,1.2153721,-5.1993375,-5.1993375,13.638047
0,0.96342283,0,0.65960157,-5.1993375,0.48648039,12.496297
0,-0.36553147,0,-5.1989822,0.6967976,-5.1993375,12.843538
1,-0.45564035,0,0.47845486,-5.1993375,-5.1993375,10.037021
1,-0.22262958,0,-5.198878,-5.1993375,-5.1993375,-11.484834
1,0.4252278,0,0.4668033,-5.1993375,0.83478826,10.620504
1,-0.98629,0,0.34548503,0.5058561,-5.1993375,14.975664
1,0.23808934,1,0.30316806,-5.1993375,-5.1993375,-10.835154
1,0.4252278,0,0.34548503,-5.1993375,0.6723567,-12.665874
0,0.3641905,0,0.22262958,-5.1993375,-5.1993375,-11.153794
0,0.6271963,0,1.1768905,-5.1993375,-5.1993375,9.179038
1,1.0978448,0,0.75695825,-5.1993375,-5.1993375,10.278846
0,0.96342283,0,0.6241447,-5.1993375,-5.1993375,13.169809
0,-0.96742153,0,0.51182204,-5.1993375,-5.1993375,12.6426525
1,-1.0208884,0,0.68793863,0.7870164,-5.1993375,19.87936
1,0.5627963,0,0.6773211,-5.1993375,-5.1993375,10.279196
0,0.016310107,0,0.69292593,0.89171696,-5.1993375,16.1679
0,-0.26788375,0,0.27439147,-5.1993375,-5.1993375,11.346886
1,-0.96742153,0,-5.1989098,-5.1993375,-5.1993375,13.658918
1,-0.45564035,3,1.0596821,0.7854688,-5.1993375,14.538459
1,-0.96742153,0,0.22338188,-5.1993375,-5.1993375,13.624767
1,1.337127,0,0.38843027,-5.1993375,-5.1993375,10.274856
0,-1.0208884,0,0.49922964,0.87351507,-5.1993375,18.635406
1,-0.16891196,0,0.28091082,-5.1993375,-5.1993375,14.111351
1,-0.96742153,0,-5.1988864,-5.1993375,-5.1993375,-11.811589
0,1.0978448,0,0.57607484,-5.1993375,-5.1993375,10.295895
1,-0.03513513,0,-5.1988945,-5.1993375,-5.1993375,12.513294
1,0.4252278,0,0.9815403,-5.1993375,-5.1993375,13.912361
0,0.96342283,0,0.47175935,-5.1993375,0.97143567,11.616823
1,-0.96742153,0,0.2536062,-5.1993375,0.54524416,9.248658
0,-0.45564035,0,-5.1989226,-5.1993375,-5.1993375,13.17291
0,0.6271963,0,0.50207245,-5.1993375,-5.1993375,9.503225
0,-0.96742153,0,0.22262958,-5.1993375,-5.1993375,11.594148
0,0.4935534,0,0.34548503,-5.1993375,-5.1993375,12.31026
1,-1.0208884,0,0.32295144,0.5609371,-5.1993375,19.819082
0,-1.0208884,1,1.2153721,0.7610321,-5.1993375,16.06761
0,2.256745,0,0.292785,-5.1993375,-5.1993375,11.79703
0,-0.96742153,0,-5.1990104,0.44799072,-5.1993375,17.969297
0,-1.0208884,0,0.765242,1.0296322,0.43900126,17.49804
1,0.016310107,0,0.22906446,-5.1993375,-5.1993375,8.052595
1,0.13084763,0,0.33438978,-5.1993375,-5.1993375,7.0699954
1,-1.0208884,3,0.36594287,0.5586168,-5.1993375,16.750988
0,-1.0208884,0,0.34548503,1.4825395,-5.1993375,18.609606
1,-0.96742153,0,-5.198964,-3.782779,-5.1993375,11.709885
1,0.6975072,0,0.8004961,-5.1993375,-5.1993375,8.923149
0,-0.22262958,0,0.26788375,-5.1993375,0.44233286,9.4920025
1,0.28605285,0,0.9815403,-5.1993375,-5.1993375,12.067925
1,-1.0208884,0,0.44730532,0.76976144,-5.1993375,18.25888
0,1.4865369,0,0.20594123,-5.1993375,-5.1993375,14.705922
0,-1.0228457,0,0.50777435,1.1097208,-5.1993375,15.010467
0,0.4935534,0,0.6241447,-5.1993375,-5.1993375,11.111534
0,0.6975072,0,0.48648039,0.58647317,-5.1993375,19.954739
1,-1.0208884,0,0.34818822,0.6376807,-5.1993375,18.50006
1,0.5627963,0,0.24571013,-5.1993375,-5.1993375,11.797422
1,0.3641905,0,-5.1988688,-5.1993375,-5.1993375,9.362091
0,0.4935534,0,-5.1989303,-5.1993375,-5.1993375,-10.527337
1,-0.96742153,0,-5.1989193,-5.1993375,0.33580995,9.107243
1,-1.0752065,3,0.42935124,0.65648586,-5.1993375,20.002659
0,0.9014156,0,1.121055,-5.1993375,-5.1993375,13.625922
0,1.659093,0,0.25666016,-5.1993375,-5.1993375,10.019559
1,-0.5020738,0,0.35615864,0.36285022,-5.1993375,16.020588
0,0.18547967,0,0.38843027,-5.1993375,-5.1993375,13.63941
0,1.1794018,0,0.84987354,0.7925347,-5.1993375,13.240179
0,1.337127,0,0.4668033,0.41089356,-5.1993375,11.485294
1,-1.0208884,0,1.0277343,1.3610377,-5.1993375,19.557438
1,0.23808934,0,0.2706449,-5.1993375,0.48648039,13.641504
0,0.18547967,0,0.4890335,1.1218096,-5.1993375,15.67934
1,-1.0752065,3,0.81284505,0.89841944,-5.1993375,17.611498
0,-0.96742153,0,0.7480095,-5.1993375,1.0596821,14.591479
0,0.5627963,0,0.28091082,-5.1993375,-5.1993375,0.0
0,-0.22262958,0,0.22906446,-5.1993375,-5.1993375,14.097963
0,0.4252278,0,0.44730532,-5.1993375,-5.1993375,15.155654
0,-0.5020738,0,1.0596821,1.5672927,-5.1993375,16.438938
1,0.96342283,0,0.6241447,-5.1993375,-5.1993375,-13.158917
0,0.5627963,0,-5.1988754,-5.1993375,-5.1993375,10.986404
0,0.4935534,0,-5.198898,-5.1993375,-5.1993375,11.532668
1,-1.0208884,0,0.3983306,0.7380889,-5.1993375,19.978247
1,-0.14496407,3,0.85215366,0.587384,-5.1993375,16.575006
0,0.6975072,0,0.8004961,-5.1993375,0.84987354,-10.285263
0,-1.0752065,3,0.716839,0.65732676,-5.1993375,18.884344
1,-0.40312618,0,-5.198889,-5.1993375,-5.1993375,-12.206441
0,1.1173095,0,0.24067141,-5.1993375,-5.1993375,14.419473
1,-1.0208884,4,0.35707122,0.471109,-5.1993375,19.9727
1,0.6975072,0,-5.198859,-5.1993375,-5.1993375,12.181793
