0,1,2,3,4,5,6
0,0.4252278,0,0.22528988,-5.1993375,-5.1993375,13.451895
0,-1.0208884,0,0.34548503,0.6937201,0.7888083,16.640564
0,0.3641905,0,0.6484702,0.41974106,-5.1993375,13.868025
0,0.18547967,0,0.23409936,-5.1993375,-5.1993375,13.105829
0,-1.0208884,0,-5.1989737,0.3805222,-5.1993375,14.607019
0,-1.0266637,2,0.7023155,0.6444848,0.56573844,17.83817
1,0.30054197,0,0.51922536,-5.1993375,-5.1993375,13.322166
1,-0.96742153,0,-5.199014,0.36285022,-5.1993375,19.906849
0,0.5627963,0,0.26788375,-5.1993375,-5.1993375,8.919617
0,-0.96742153,0,1.1738672,-5.1993375,-5.1993375,18.524601
1,-1.0208884,0,-5.1989717,0.46531108,-5.1993375,12.880244
0,0.6975072,0,0.26788375,-5.1993375,-5.1993375,10.004738
1,0.13084763,0,0.37359083,0.827822,1.5052346,12.906647
0,-0.06559135,0,0.89203835,-5.1993375,-5.1993375,-9.875492
1,1.0272466,0,0.8269059,-5.1993375,-5.1993375,13.884679
1,-1.0208884,0,0.33582956,0.92399,0.77992433,17.4797
0,0.6271963,0,-5.198976,0.5618167,-5.1993375,14.449032
0,-1.0208884,0,0.2785109,-5.1993375,0.36229122,13.220107
1,0.4935534,0,0.48272142,0.50623673,-5.1993375,16.004921
0,-1.0208884,0,0.38434964,0.5764296,-5.1993375,19.076502
0,-1.0752065,2,0.37026563,1.3836099,0.54691666,16.52568
0,-0.96742153,0,-5.1989064,-5.1993375,-5.1993375,11.861338
1,-0.96742153,0,-5.1989965,0.75739247,-5.1993375,16.811644
1,0.9341748,0,0.3334192,-5.1993375,-5.1993375,9.768173
0,0.96342283,0,1.2153721,-5.1993375,-5.1993375,13.455845
1,-1.0208884,0,0.38843027,1.0636164,-5.1993375,16.641985
0,-1.0752065,0,0.42935124,1.0939952,-5.1993375,15.713662
0,-1.0208884,0,0.30316806,0.8684019,-5.1993375,18.994318
1,-1.0208884,0,0.8228856,1.063523,-5.1993375,18.252316
0,0.4252278,0,0.4668033,-5.1993375,-5.1993375,11.618227
1,-1.0208884,0,0.47434002,1.2302843,0.75633323,14.619244
1,0.4252278,0,1.0208883,-5.1993375,-5.1993375,13.62667
1,0.6975072,0,1.2434546,0.78727657,-5.1993375,17.181917
0,-1.0208884,0,0.31851748,0.65648586,-5.1993375,19.836746
1,1.4112931,0,0.84987354,0.36285022,-5.1993375,9.250719
0,1.1148753,0,0.54815775,-5.1993375,-5.1993375,13.64223
1,-0.36553147,0,0.24067141,-5.1993375,-5.1993375,11.163062
0,0.30054197,0,0.23623535,-5.1993375,0.6287243,6.058955
1,-0.22262958,0,0.2536062,-5.1993375,0.6847631,13.648372
1,0.4935534,0,0.27439147,-5.1993375,-5.1993375,-10.81268
0,-0.96742153,0,0.22599956,-5.1993375,-5.1993375,9.194519
1,-1.0208884,0,0.62059873,1.5027299,-5.1993375,15.98346
0,0.4252278,0,0.42935124,-5.1993375,-5.1993375,-9.066994
1,-1.0208884,1,0.8004961,0.83571935,0.43509275,16.727154
0,0.4252278,0,0.68793863,-5.1993375,-5.1993375,-11.475623
0,-0.16891196,0,0.45542046,-5.1993375,-5.1993375,19.6281
1,-0.16891196,0,-5.1989307,-5.1993375,-5.1993375,17.611929
0,0.6975072,1,0.6487243,-5.1993375,0.39264813,0.8813736
1,0.07534531,0,-5.1988697,-5.1993375,-5.1993375,5.6716723
1,-0.35003436,0,0.22459257,-5.1993375,-5.1993375,6.0213556
0,-0.1156778,0,0.48648039,-5.1993375,-5.1993375,14.026599
0,0.7748329,0,-5.1988997,-5.1993375,-5.1993375,16.386297
0,0.6466791,0,0.41971737,-5.1993375,0.8995338,9.789235
1,-0.5020738,0,0.65960157,0.86713123,-5.1993375,14.317597
0,0.13084763,0,0.23203394,-5.1993375,-5.1993375,13.222903
1,-1.0208884,0,0.735324,1.3252003,-5.1993375,17.530352
1,0.23808934,0,0.30316806,-5.1993375,-5.1993375,14.627467
1,-0.96742153,0,1.0046731,-5.1993375,-5.1993375,15.144942
0,0.30054197,0,0.434378,-5.1993375,-5.1993375,14.684154
1,0.96342283,0,0.54815775,-5.1993375,-5.1993375,-10.803759
0,0.5627963,0,0.39299834,-5.1993375,-5.1993375,12.488068
0,0.18547967,0,0.95115864,-5.1993375,-5.1993375,15.098519
1,-1.0208884,0,0.34548503,0.9938136,0.86984634,19.478611
1,0.5627963,0,-5.19891,-5.1993375,0.6502735,13.85768
1,0.4252278,0,0.5222096,-5.1993375,-5.1993375,9.505838
1,-1.0208884,0,0.34548503,0.70553005,-5.1993375,19.972858
0,0.7748329,0,1.2153721,-5.1993375,-5.1993375,13.641056
0,0.96342283,0,0.6241447,-5.1993375,-5.1993375,12.406121
0,-0.4101694,0,-5.1989913,0.7206757,-5.1993375,12.870409
1,-0.45564035,0,0.483019,-5.1993375,-5.1993375,10.03031
1,-0.22262958,0,-5.198895,-5.1993375,0.590949,-11.470244
1,0.4252278,0,0.47775322,-5.1993375,-5.1993375,10.629125
1,-1.0208884,3,0.38843027,0.5788855,-5.1993375,15.266382
1,0.18547967,0,0.27581185,-5.1993375,-5.1993375,-10.844653
1,0.4252278,0,0.35615864,-5.1993375,-5.1993375,-12.665892
0,0.3641905,0,0.20594123,-5.1993375,-5.1993375,-11.165188
0,0.6271963,0,1.1879835,-5.1993375,-5.1993375,9.19602
1,1.0978448,0,0.76114947,-5.1993375,-5.1993375,10.287085
0,0.96342283,0,0.6496991,-5.1993375,-5.1993375,13.212211
0,-0.96742153,0,0.50777435,-5.1993375,-5.1993375,12.635414
1,-1.0403013,3,0.716839,0.82990056,0.86984634,19.997364
1,0.5627963,0,0.7031648,-5.1993375,-5.1993375,10.313518
0,0.016310107,0,0.68793863,0.868729,-5.1993375,16.122107
0,-0.26788375,0,0.30316806,-5.1993375,-5.1993375,11.401344
1,-0.96742153,0,-5.1989465,-5.1993375,0.59334415,13.724364
1,-0.45564035,0,1.0438206,0.76976144,-5.1993375,14.494612
1,-0.96742153,0,0.2536062,-5.1993375,-5.1993375,13.66122
1,1.337127,0,0.41444975,-5.1993375,-5.1993375,10.334603
0,-1.0208884,0,0.54815775,0.92879575,-5.1993375,18.742062
1,-0.16891196,0,0.26889074,-5.1993375,0.86984634,14.1064205
1,-0.96742153,0,-5.1988997,-5.1993375,-5.1993375,-11.803409
0,1.0978448,0,0.55230457,-5.1993375,-5.1993375,10.291987
1,-0.03513513,0,-5.198895,-5.1993375,-5.1993375,12.553493
1,0.4252278,0,1.0007247,-5.1993375,-5.1993375,13.916209
0,0.96342283,0,0.4668033,-5.1993375,-5.1993375,11.616913
1,-0.96742153,0,0.24067141,-5.1993375,-5.1993375,9.218248
0,-0.45564035,0,-5.1989245,-5.1993375,-5.1993375,13.163476
0,0.6271963,0,0.48236853,-5.1993375,-5.1993375,9.437306
0,-0.96742153,0,0.22906446,-5.1993375,0.54524416,11.627955
0,0.4935534,0,0.34548503,-5.1993375,-5.1993375,12.299141
1,-1.0208884,0,0.35615864,0.61375684,-5.1993375,19.965534
0,-1.0208884,0,1.2156786,0.7982318,0.66898733,16.174341
0,2.256745,0,0.30316806,-5.1993375,2.0532367,11.770075
0,-1.0039469,0,-5.1993375,0.44625503,0.43581635,17.979546
0,-1.0208884,3,0.7698147,1.0240088,-5.1993375,17.484339
1,0.016310107,0,0.24393652,-5.1993375,-5.1993375,8.197959
1,0.13084763,0,0.34548503,-5.1993375,-5.1993375,7.015596
1,-1.0208884,3,0.3656718,0.5497383,-5.1993375,16.73369
0,-1.0208884,0,0.34548503,1.4674208,-5.1993375,18.561142
1,-0.96742153,0,-5.1989536,-5.1993375,-5.1993375,11.636636
1,0.6975072,0,0.82756424,-5.1993375,-5.1993375,8.967132
0,-0.26788375,0,0.26788375,-5.1993375,-5.1993375,9.486577
1,0.23808934,0,1.0135419,-5.1993375,-5.1993375,12.097139
1,-1.0751469,3,0.46990114,0.8071032,-5.1993375,18.315012
0,1.4865369,0,0.22262958,-5.1993375,0.43900126,14.766281
0,-1.0752065,2,0.54815775,1.1350832,1.5332315,15.157356
0,0.4935534,0,0.6241447,-5.1993375,-5.1993375,11.115124
0,0.6975072,0,0.49917635,0.6007113,-5.1993375,20.005531
1,-1.0208884,0,0.35359398,0.65648586,0.6502735,18.529318
1,0.5627963,0,0.20594123,-5.1993375,-5.1993375,11.730707
1,0.3641905,0,-5.198872,-5.1993375,-5.1993375,9.375911
0,0.4935534,0,-5.1989365,-5.1993375,-5.1993375,-10.515643
1,-0.96742153,0,-5.1988926,-5.1993375,-5.1993375,9.052359
1,-1.0752065,3,0.42935124,0.6607467,-5.1993375,20.011278
0,0.85476893,0,1.1060666,-5.1993375,-5.1993375,13.628206
0,1.659093,0,0.26788375,-5.1993375,-5.1993375,10.024518
1,-0.5020738,3,0.38817897,0.37780243,0.56573844,16.08082
0,0.18547967,0,0.366873,-5.1993375,-5.1993375,13.6212435
0,1.1794018,1,0.8689974,0.81288904,-5.1993375,13.265059
0,1.337127,0,0.49922964,0.46121463,-5.1993375,11.598896
1,-1.0208884,0,1.029493,1.3696008,-5.1993375,19.564005
1,0.23808934,0,0.27542704,-5.1993375,-5.1993375,13.653735
0,0.18547967,0,0.5116501,1.1545591,-5.1993375,15.800822
1,-1.0208884,0,0.7793601,0.8686755,-5.1993375,17.490332
0,-0.96742153,0,0.7480095,-5.1993375,-5.1993375,14.584834
0,0.5627963,0,0.27861065,-5.1993375,-5.1993375,0.8813736
0,-0.22262958,0,0.24067141,-5.1993375,-5.1993375,14.103929
0,0.4252278,0,0.45425767,-5.1993375,-5.1993375,15.209829
0,-0.5020738,0,1.0596821,1.5688809,-5.1993375,16.430878
1,0.96342283,0,0.60255325,-5.1993375,-5.1993375,-13.16257
0,0.5627963,0,-5.198864,-5.1993375,-5.1993375,10.929982
0,0.4935534,0,-5.198864,-5.1993375,-5.1993375,11.5127735
1,-1.0208884,0,0.38843027,0.7147842,-5.1993375,19.86379
1,-0.1156778,0,0.84987354,0.58411926,-5.1993375,16.53852
0,0.6975072,0,0.8004961,-5.1993375,0.54485804,-10.28573
0,-1.0208884,0,0.69388133,0.6382175,-5.1993375,18.840057
1,-0.36553147,0,-5.198879,-5.1993375,-5.1993375,-12.213383
0,1.1067797,0,0.2536062,-5.1993375,0.36497438,14.407321
1,-1.0208884,0,0.35615864,0.4606209,-5.1993375,19.936197
1,0.6975072,0,-5.198857,-5.1993375,-5.1993375,12.205416
0,-0.1156778,0,0.54815775,-5.1993375,-5.1993375,13.61834
1,-0.96742153,0,-5.199001,0.8974001,-5.1993375,16.459703
0,-1.0497617,3,0.40403524,0.69701594,0.3509718,16.258032
1,0.3641905,0,-5.1989875,1.4727521,-5.1993375,15.748663
1,1.4112931,0,1.0251237,-5.1993375,-5.1993375,9.445825
0,0.4252278,0,-5.198863,-5.1993375,-5.1993375,11.255002
1,0.30054197,0,-5.1988907,-5.1993375,-5.1993375,-7.7321873
0,-0.03513513,0,0.20594123,-5.1993375,-5.1993375,0.016645119
1,-1.0208884,0,1.4641858,0.533024,-5.1993375,19.926243
0,1.337127,0,0.8066105,-5.1993375,-5.1993375,13.61076
0,-1.0208884,0,0.38843027,0.67328364,-5.1993375,19.2588
1,-1.0752065,3,0.758055,1.3814428,-5.1993375,17.30751
1,0.13084763,0,0.6267703,-5.1993375,-5.1993375,9.791481
1,1.0272466,0,0.28091082,-5.1993375,1.4614717,12.633908
0,1.0978448,0,0.7251015,-5.1993375,-5.1993375,10.754235
0,0.9014156,0,0.27439147,-5.1993375,-5.1993375,13.913548
0,1.2612822,0,0.9967796,-5.1993375,0.590949,10.305767
1,0.7748329,0,0.4088052,-5.1993375,-5.1993375,11.819884
0,0.5627963,0,0.4495565,-5.1993375,-5.1993375,10.03515
0,0.6975072,0,0.68793863,-5.1993375,-5.1993375,12.80855
0,0.30054197,0,0.6241447,-5.1993375,-5.1993375,0.0
0,0.6975072,0,0.9300361,-5.1993375,-5.1993375,9.791427
1,-0.36553147,0,-5.1989107,-5.1993375,-5.1993375,12.915291
1,1.9105998,0,0.70619243,-5.1993375,-5.1993375,11.312565
1,1.2612822,0,0.84987354,-5.1993375,-5.1993375,9.799122
1,0.4252278,0,-5.1988764,-5.1993375,-5.1993375,0.0
0,0.9014156,0,0.51413786,-5.1993375,-5.1993375,13.193947
1,1.337127,0,1.0204093,0.3485522,-5.1993375,12.785037
1,-1.0208884,1,0.32552743,0.8377165,-5.1993375,16.52251
1,-1.0208884,0,0.333524,0.844629,-5.1993375,19.225065
1,-0.96742153,0,-5.198992,0.5142414,-5.1993375,17.713612
1,1.4112931,0,0.5964529,-5.1993375,-5.1993375,13.726835
0,0.6975072,0,0.7837761,-5.1993375,-5.1993375,-7.8271003
1,0.9014156,0,0.47415197,-5.1993375,-5.1993375,8.7678175
1,1.337127,0,0.7079699,-5.1993375,-5.1993375,9.505608
0,0.6271963,0,-5.198878,-5.1993375,-5.1993375,13.407085
1,0.016310107,0,0.7250575,-5.1993375,-5.1993375,14.052966
0,0.6975072,0,-5.1988997,-5.1993375,-5.1993375,14.900509
1,-1.0208884,3,0.35588428,0.33779556,-5.1993375,19.975548
1,0.016310107,1,0.71541077,0.96405786,-5.1993375,10.496989
1,-0.22262958,0,0.30545902,-5.1993375,-5.1993375,12.104225
1,0.6271963,0,0.7307096,0.80957055,-5.1993375,16.023895
0,0.5627963,0,0.4088052,-5.1993375,0.8995338,10.313802
1,1.1794018,0,0.38625142,-5.1993375,-5.1993375,13.219688
1,0.4935534,0,0.28665924,-5.1993375,-5.1993375,12.64744
1,0.4935534,0,0.34548503,-5.1993375,-5.1993375,12.941691
0,0.4935534,0,0.22906446,-5.1993375,-5.1993375,-8.785944
1,-1.0208884,0,0.7530609,0.5461281,-5.1993375,19.983774
1,-0.96742153,0,-5.1989403,-5.1993375,-5.1993375,17.58525
1,-0.07408731,0,0.41925752,-5.1993375,-5.1993375,14.287082
1,0.96342283,0,0.84987354,-5.1993375,-5.1993375,12.459646
0,-1.0208884,0,0.67079085,1.5449549,-5.1993375,19.970581
0,0.5627963,0,0.38843027,-5.1993375,-5.1993375,14.232645
0,1.2612822,0,0.5204506,-5.1993375,0.61199576,8.926578
1,-1.0208884,0,0.7267556,1.633159,-5.1993375,19.998827
1,-0.31633034,0,-5.198865,-5.1993375,-5.1993375,-11.169613
0,0.96342283,0,0.68793863,-5.1993375,-5.1993375,15.6555395
1,0.13084763,0,0.333524,0.56555337,-5.1993375,14.781474
0,-1.0208884,0,0.6241447,1.4917632,-5.1993375,15.509052
1,-1.0208884,0,0.54815775,0.79187864,-5.1993375,19.987572
0,-0.96742153,0,-5.199009,0.450226,-5.1993375,16.53801
0,1.1794018,0,0.81423056,-5.1993375,-5.1993375,10.876046
1,1.1794018,0,0.716839,-5.1993375,0.43900126,13.498728
1,1.0978448,0,0.4668033,-5.1993375,-5.1993375,11.350482
1,0.5627963,0,0.2764738,-5.1993375,0.84987354,10.306117
1,0.6271963,0,0.24067141,-5.1993375,-5.1993375,14.232538
1,0.6975072,0,0.22810283,-5.1993375,-5.1993375,14.030617
0,0.13084763,0,0.22906446,-5.1993375,-5.1993375,12.961136
1,-0.96742153,0,-5.1989083,-5.1993375,-5.1993375,12.537309
0,0.6271963,0,0.4668033,-5.1993375,1.0080091,8.924696
0,0.96342283,0,0.91275316,-5.1993375,0.36022064,13.024475
1,-1.010574,0,-5.1989965,0.5480337,-5.1993375,14.793982
0,0.07534531,0,-5.198905,-5.1993375,-5.1993375,13.703739
0,0.7748329,0,-5.198891,-5.1993375,-5.1993375,12.91962
1,-1.0752065,2,0.35615864,0.75969225,-5.1993375,13.712821
1,0.6271963,0,0.40115115,-5.1993375,1.2407184,12.804418
0,0.45610452,0,0.47392118,-5.1993375,-5.1993375,10.211576
1,0.4252278,0,0.3390627,-5.1993375,-5.1993375,11.925408
0,0.7748329,0,0.54815775,-5.1993375,-5.1993375,10.032309
1,0.30054197,0,0.45082745,-5.1993375,-5.1993375,12.628613
1,0.5627963,0,0.34548503,0.90264416,-5.1993375,16.004225
1,-1.0208884,0,0.41466475,1.2049158,-5.1993375,17.53679
1,-0.45564035,0,-5.1988835,-5.1993375,-5.1993375,-9.073942
1,-0.4101694,0,0.30316806,-5.1993375,-5.1993375,-8.671241
0,0.18547967,0,1.0172552,-5.1993375,-5.1993375,13.206095
1,-1.0208884,0,0.5787788,0.93054837,-5.1993375,15.916212
1,-1.0208884,3,0.68793863,0.69091475,-5.1993375,19.997816
1,-0.96742153,0,0.30316806,-5.1993375,-5.1993375,13.932732
0,1.337127,0,0.40902692,-5.1993375,-5.1993375,9.458391
0,0.016310107,0,0.54815775,-5.1993375,-5.1993375,13.8725195
0,1.2612822,0,0.54815775,-5.1993375,-5.1993375,8.008313
0,1.1794018,0,0.54815775,-5.1993375,-5.1993375,11.059601
0,1.0978448,0,0.6109092,-5.1993375,-5.1993375,12.917283
1,-0.5020738,0,0.30316806,-5.1993375,-5.1993375,14.702783
1,-0.45564035,0,0.35760084,0.76076645,-5.1993375,19.6177
1,0.18547967,0,-5.198887,-5.1993375,-5.1993375,12.721375
1,-1.0208884,0,0.34548503,0.9995531,-5.1993375,19.527721
0,-0.980647,0,-5.1993375,0.6848583,-5.1993375,16.63172
0,-0.96742153,0,-5.1993375,1.1497995,-5.1993375,18.245422
0,0.5627963,0,0.54815775,-5.1993375,-5.1993375,10.320047
1,0.23808934,0,0.38843027,-5.1993375,-5.1993375,14.426374
1,0.26495478,0,0.35615864,-5.1993375,-5.1993375,-9.350173
1,0.4935534,0,0.51931477,-5.1993375,-5.1993375,9.79014
0,-1.0208884,0,0.6806737,1.5828036,-5.1993375,18.506227
1,-1.0686519,3,0.716839,0.9971773,-5.1993375,15.555764
0,1.0170641,0,0.54815775,-5.1993375,-5.1993375,0.8813736
0,-0.1156778,0,0.22906446,-5.1993375,-5.1993375,9.504526
1,0.30054197,0,0.23712781,-5.1993375,-5.1993375,10.018827
0,0.3641905,0,0.2536062,-5.1993375,-5.1993375,6.01142
1,0.30054197,3,0.42935124,0.4011844,0.8827388,16.275974
1,0.7748329,0,0.4541239,-5.1993375,0.5163563,12.124833
1,1.1794018,0,1.2185981,1.1367265,-5.1993375,16.158665
0,0.13084763,0,0.59063107,-5.1993375,-5.1993375,0.8813736
1,0.96342283,0,1.2153721,-5.1993375,-5.1993375,13.649645
1,0.6271963,0,0.42935124,-5.1993375,-5.1993375,12.742211
0,0.3641905,0,0.26788375,-5.1993375,-5.1993375,14.73686
0,0.016310107,0,0.23828411,-5.1993375,-5.1993375,12.88338
0,0.7748329,0,0.27096358,-5.1993375,-5.1993375,12.89723
0,-1.0208884,0,0.54815775,0.7551403,-5.1993375,19.96805
1,0.96342283,0,0.7480095,-5.1993375,-5.1993375,12.750159
1,-1.0752065,3,0.89203835,1.0126143,-5.1993375,16.946695
1,0.9014156,0,0.7570294,-5.1993375,-5.1993375,13.337176
1,1.2612822,0,0.59125376,-5.1993375,-5.1993375,6.9887657
1,-1.011679,0,-5.1990137,0.8207997,-5.1993375,18.2914
0,-0.96742153,0,-5.1990128,0.46121463,-5.1993375,16.118952
0,0.23808934,0,0.42935124,-5.1993375,-5.1993375,-10.278988
0,0.7748329,0,-5.198887,-5.1993375,-5.1993375,13.1643095
1,-0.45564035,0,-5.1989336,-5.1993375,0.5163563,13.624059
0,0.6271963,0,-5.1988783,-5.1993375,-5.1993375,12.976436
1,-0.16891196,0,-5.1988797,-5.1993375,-5.1993375,9.664451
0,0.5627963,0,0.5834958,-5.1993375,-5.1993375,10.293872
1,1.8312246,0,0.9397462,-5.1993375,0.590949,11.108013
1,0.6975072,0,0.7104297,-5.1993375,-5.1993375,10.747342
1,-0.96742153,0,0.47694477,-5.1993375,-5.1993375,9.224481
0,-0.16891196,0,0.34483436,-5.1993375,-5.1993375,16.812487
0,0.6975072,0,0.4668033,-5.1993375,-5.1993375,8.729033
0,0.8409063,0,0.6500584,-5.1993375,-5.1993375,12.29966
1,0.5627963,0,0.38843027,-5.1993375,-5.1993375,7.035284
1,-0.9816426,0,-5.199018,0.6644984,-5.1993375,19.924175
1,0.13084763,0,1.1096299,-5.1993375,-5.1993375,14.770291
